% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
0.81356,1.92193,0.12004,'non_coding'
0.36782,1.50000,0.02537,'coding'
2.57416,2.66123,0.06993,'non_coding'
2.40741,2.70282,0.04458,'coding'
1.52047,2.50000,0.05335,'non_coding'
2.15060,2.72018,0.02591,'coding'
1.60833,2.28416,0.04021,'coding'
1.37229,2.19716,0.06349,'non_coding'
1.63531,2.76738,0.00810,'coding'
0.89265,1.58496,0.04000,'non_coding'
4.89940,2.84908,0.04414,'coding'
1.01823,1.89106,0.03266,'non_coding'
1.08046,1.50000,0.07451,'coding'
2.16673,1.58496,0.18056,'coding'
0.31905,1.00000,0.06379,'non_coding'
1.79799,1.58496,0.10667,'coding'
1.42664,2.23593,0.06773,'non_coding'
1.64299,2.06337,0.01796,'coding'
0.64912,1.00000,0.06833,'non_coding'
4.16148,2.57034,0.01362,'coding'
2.34399,2.06601,0.02141,'coding'
1.32048,2.52164,0.05053,'non_coding'
2.17514,2.75000,0.07373,'coding'
4.17778,2.22219,0.11141,'coding'
1.61401,0.91830,0.16253,'non_coding'
0.80221,2.73588,0.00666,'coding'
1.49754,1.50000,0.07769,'non_coding'
1.71354,1.91830,0.06058,'coding'
1.40770,2.28408,0.01122,'coding'
6.04036,2.89180,0.05417,'coding'
6.74367,2.31239,0.04099,'coding'
1.36190,2.32193,0.07782,'non_coding'
2.89263,2.05110,0.02167,'coding'
2.03753,1.50000,0.19342,'non_coding'
21.50906,2.83362,0.23379,'coding'
7.89444,2.10942,0.06579,'coding'
1.38006,1.74900,0.02580,'non_coding'
22.18570,2.39512,0.08892,'coding'
2.25024,2.41160,0.01756,'non_coding'
9.61123,2.54577,0.04099,'coding'
3.69343,2.66596,0.05392,'coding'
3.60656,2.44107,0.05912,'coding'
0.71795,1.58496,0.05523,'non_coding'
6.36089,2.69273,0.02565,'coding'
1.86715,2.52193,0.02706,'coding'
0.97855,1.87996,0.03607,'non_coding'
0.69652,2.25110,0.00347,'coding'
1.45299,2.91398,0.03726,'coding'
0.37135,1.92193,0.02212,'non_coding'
0.64425,2.74701,0.00578,'coding'
0.68468,2.32193,0.03701,'non_coding'
3.10625,3.20915,0.03883,'coding'
4.84605,2.20843,0.02666,'non_coding'
3.63492,2.46625,0.06924,'coding'
1.10122,2.37095,0.09324,'non_coding'
3.63894,2.55353,0.01316,'coding'
6.56827,2.78489,0.03957,'coding'
5.11208,2.55690,0.04465,'coding'
4.04585,2.85141,0.01767,'coding'
1.32207,2.04301,0.01787,'coding'
5.52305,2.41104,0.02938,'coding'
1.96190,1.37095,0.11211,'non_coding'
0.30108,3.09944,0.00388,'coding'
11.44378,2.86069,0.06832,'coding'
5.67874,1.69546,0.08230,'coding'
1.70492,2.82189,0.02795,'coding'
4.01220,2.39564,0.03262,'coding'
1.14074,2.56545,0.02535,'coding'
0.89949,2.64413,0.00687,'coding'
0.76505,2.49560,0.02980,'non_coding'
0.67628,2.89779,0.00650,'coding'
2.21693,2.72548,0.07038,'coding'
2.40242,2.15564,0.07682,'non_coding'
1.91228,2.84535,0.05032,'coding'
0.91954,2.00000,0.06342,'coding'
0.40404,2.28104,0.01224,'non_coding'
2.45221,2.75934,0.01803,'coding'
10.35752,2.69086,0.03666,'coding'
3.36842,2.15564,0.11819,'non_coding'
1.79781,2.19716,0.05894,'coding'
1.89179,1.58496,0.20118,'non_coding'
3.17211,2.47264,0.02073,'coding'
2.67975,1.75000,0.10916,'non_coding'
5.29425,2.81690,0.03449,'coding'
5.60510,2.52721,0.07140,'coding'
0.85835,2.56673,0.00363,'coding'
0.72834,0.91830,0.11433,'non_coding'
2.83046,2.71185,0.02440,'coding'
3.11475,2.86383,0.05106,'coding'
0.85455,2.75000,0.03107,'non_coding'
1.30683,1.50000,0.09704,'coding'
4.09961,2.79234,0.00774,'non_coding'
1.48122,2.69531,0.01043,'coding'
2.35185,1.92193,0.13066,'non_coding'
5.40839,3.08236,0.02388,'coding'
2.26786,2.26492,0.02025,'coding'
0.66442,2.25163,0.03306,'non_coding'
1.14251,2.10869,0.01656,'coding'
2.24948,1.37095,0.10957,'non_coding'
3.80697,2.50019,0.02273,'coding'
1.00314,2.79228,0.00946,'coding'
0.51325,3.08496,0.01633,'non_coding'
1.97849,2.80192,0.01823,'coding'
4.40116,2.58689,0.08095,'non_coding'
0.74011,2.46272,0.00836,'coding'
2.82456,2.30828,0.02973,'non_coding'
0.64444,2.00000,0.04296,'coding'
1.85595,2.00000,0.15054,'non_coding'
4.12531,2.56967,0.03102,'coding'
1.62928,1.37095,0.08754,'non_coding'
0.72155,1.58496,0.05227,'coding'
3.13581,2.47291,0.06965,'non_coding'
42.56860,2.24209,0.03609,'coding'
3.33763,2.45921,0.01229,'non_coding'
4.36067,2.38738,0.01987,'coding'
2.78431,1.37095,0.16378,'non_coding'
3.60481,2.51661,0.01487,'coding'
1.45047,2.79335,0.04622,'non_coding'
7.39888,2.83389,0.06192,'coding'
0.17660,2.95854,0.00234,'non_coding'
0.61131,1.58496,0.07360,'coding'
0.91290,1.92193,0.04775,'non_coding'
2.22141,2.67038,0.00811,'coding'
0.41761,1.58496,0.10347,'coding'
2.15037,1.56371,0.01357,'coding'
1.28431,1.92193,0.07555,'non_coding'
2.81264,2.75904,0.01838,'coding'
4.36391,2.95282,0.08007,'non_coding'
1.16425,1.58496,0.12800,'coding'
1.48148,1.00000,0.18930,'non_coding'
3.55627,2.71486,0.02287,'coding'
0.57481,1.58496,0.09675,'non_coding'
4.23704,2.55210,0.02354,'coding'
9.36559,2.49669,0.07553,'coding'
0.67216,2.46695,0.00739,'coding'
0.62960,1.99255,0.00679,'non_coding'
1.09145,2.93458,0.00644,'coding'
3.96628,2.81789,0.00704,'non_coding'
2.71634,2.97738,0.01799,'coding'
4.01639,2.12387,0.06584,'coding'
17.82322,2.57538,0.09405,'non_coding'
2.69744,2.64160,0.08300,'coding'
7.86827,1.93701,0.01513,'coding'
2.22326,2.58496,0.12417,'non_coding'
1.73777,2.67805,0.00680,'coding'
0.33333,2.36221,0.00447,'coding'
0.80952,0.91830,0.07710,'non_coding'
0.79279,2.66353,0.02143,'coding'
0.92381,0.91830,0.05787,'non_coding'
4.60705,2.39215,0.07491,'coding'
1.01399,0.81128,0.07610,'non_coding'
5.13333,2.74717,0.08213,'coding'
0.76410,2.50326,0.02351,'coding'
3.75737,2.08377,0.05112,'non_coding'
0.84034,2.69866,0.01412,'coding'
1.50903,1.92193,0.07101,'non_coding'
2.99091,2.70282,0.05438,'coding'
0.61071,2.25000,0.02052,'non_coding'
8.19547,2.31965,0.04643,'coding'
0.67172,2.72548,0.02036,'non_coding'
3.85232,2.38612,0.04876,'coding'
2.23939,2.32193,0.09029,'non_coding'
8.23650,3.02545,0.04235,'coding'
1.61107,2.24644,0.05531,'non_coding'
2.14286,2.88311,0.00900,'coding'
2.60965,2.41309,0.06867,'coding'
3.07460,2.64295,0.01742,'coding'
0.86346,2.40564,0.04635,'non_coding'
8.10670,2.60866,0.03579,'coding'
0.57143,1.58496,0.05442,'coding'
0.90472,2.04644,0.01389,'non_coding'
1.52258,2.37558,0.00982,'coding'
6.49333,2.57653,0.04722,'coding'
0.27544,1.50000,0.02926,'non_coding'
3.90196,2.68872,0.09181,'coding'
2.16667,2.91830,0.05159,'coding'
3.13306,2.55666,0.08375,'non_coding'
0.50980,1.00000,0.05998,'coding'
1.19832,2.12809,0.04861,'non_coding'
2.88889,2.51847,0.01926,'coding'
7.53563,2.78650,0.03465,'coding'
3.17554,2.77691,0.01779,'coding'
4.79775,3.09036,0.02695,'coding'
2.46701,3.14730,0.02505,'coding'
2.59079,2.43372,0.02106,'coding'
3.97169,2.46480,0.03067,'coding'
4.04902,2.94839,0.03970,'coding'
1.55208,2.00000,0.09701,'non_coding'
3.16616,2.71486,0.01936,'coding'
1.75687,1.84237,0.06944,'non_coding'
9.01114,2.39368,0.04633,'coding'
0.62651,2.35539,0.01510,'non_coding'
10.24449,2.57668,0.04369,'coding'
4.02073,2.93390,0.03848,'non_coding'
1.93117,2.21658,0.01139,'coding'
0.93542,3.10539,0.01169,'non_coding'
3.62377,2.47421,0.01943,'coding'
3.61083,2.89179,0.03666,'coding'
3.79658,3.04723,0.02294,'coding'
3.10711,2.87585,0.01597,'coding'
1.45471,2.89561,0.00791,'coding'
9.57452,2.30950,0.04603,'coding'
4.82258,2.48846,0.05186,'coding'
12.39002,2.64739,0.08429,'coding'
1.96606,1.00000,0.27516,'non_coding'
1.34222,2.12089,0.00895,'coding'
9.07827,2.47717,0.05016,'coding'
4.43807,2.77440,0.09816,'non_coding'
5.56711,2.41735,0.03736,'coding'
1.39756,2.75000,0.03409,'non_coding'
2.50036,2.32957,0.01075,'coding'
5.54791,2.50628,0.02726,'coding'
14.00625,2.82255,0.06560,'coding'
3.02899,2.87314,0.06585,'non_coding'
12.64368,2.46229,0.05129,'coding'
6.69462,2.98049,0.02879,'coding'
0.94823,1.00000,0.19959,'non_coding'
4.95551,2.38824,0.02169,'coding'
1.97143,1.52193,0.11265,'non_coding'
0.32289,2.60654,0.00135,'coding'
3.36928,2.91445,0.01652,'coding'
4.05417,2.70915,0.05068,'coding'
2.51035,2.95809,0.01559,'coding'
1.16043,2.90994,0.00621,'coding'
5.93078,2.56993,0.06482,'coding'
5.70147,2.86324,0.04579,'coding'
1.93268,2.69119,0.00952,'coding'
2.59770,2.68239,0.01280,'coding'
6.62577,2.92769,0.08130,'coding'
9.65357,2.37037,0.06895,'coding'
1.05376,1.50000,0.06798,'non_coding'
5.19834,2.65426,0.01442,'coding'
2.26126,2.59037,0.03056,'coding'
14.03421,2.77190,0.07386,'coding'
2.39560,2.87066,0.03165,'non_coding'
11.38510,2.40626,0.04313,'coding'
1.77873,2.31582,0.04895,'non_coding'
1.79180,2.80132,0.00580,'coding'
9.11856,2.84486,0.09401,'coding'
0.47329,2.00000,0.02296,'non_coding'
6.57944,2.24849,0.06149,'coding'
3.15094,2.87291,0.05945,'non_coding'
4.58650,2.04522,0.00829,'coding'
1.36363,1.37095,0.06687,'non_coding'
2.40754,2.45715,0.01701,'coding'
2.10403,2.25163,0.07610,'non_coding'
6.50998,2.25266,0.02887,'coding'
1.35696,2.35049,0.00418,'coding'
1.17888,2.12193,0.03199,'non_coding'
0.72944,2.43491,0.00947,'coding'
0.27928,1.58496,0.11489,'non_coding'
1.75984,2.76533,0.01386,'coding'
7.19394,2.73216,0.06540,'coding'
1.58470,2.05881,0.05196,'non_coding'
2.51389,2.80735,0.10475,'coding'
1.83333,0.91830,0.18333,'coding'
1.87680,1.78993,0.07563,'non_coding'
2.27645,2.25163,0.14683,'coding'
1.52632,1.00000,0.16066,'coding'
4.46953,2.77736,0.09612,'non_coding'
13.60737,2.45497,0.06542,'coding'
34.28658,2.51958,0.06587,'coding'
26.76933,2.68562,0.05218,'coding'
1.88771,2.09965,0.00800,'coding'
4.88604,2.27071,0.02088,'coding'
8.24758,2.51920,0.06844,'coding'
0.77588,2.41938,0.03141,'non_coding'
0.34835,2.55504,0.00628,'coding'
0.38776,2.52164,0.01583,'non_coding'
1.96256,2.36871,0.00865,'coding'
1.68671,1.50000,0.16837,'non_coding'
0.68966,1.50000,0.04756,'coding'
0.75490,1.92193,0.04441,'non_coding'
1.42466,2.64644,0.03903,'coding'
1.07576,2.63296,0.02504,'non_coding'
1.76730,2.68259,0.03335,'coding'
0.91899,2.82322,0.00680,'non_coding'
0.95111,2.57635,0.00634,'coding'
1.48098,2.52567,0.01874,'non_coding'
4.03667,2.54926,0.08073,'coding'
6.23529,2.99730,0.04315,'coding'
5.12644,1.91109,0.07071,'non_coding'
8.35831,2.50740,0.04817,'coding'
6.36149,2.31959,0.03745,'non_coding'
0.83860,2.49560,0.01765,'coding'
6.06623,2.51530,0.08035,'coding'
3.76880,2.40632,0.01790,'coding'
3.68538,2.46830,0.02586,'coding'
3.10698,2.57356,0.05152,'non_coding'
4.63438,3.12223,0.02641,'coding'
1.81661,2.62581,0.05666,'non_coding'
2.97183,2.09389,0.01395,'coding'
6.45572,2.25562,0.03854,'coding'
0.93375,2.42678,0.00580,'coding'
1.23829,2.52410,0.00995,'coding'
2.46495,1.00000,0.26528,'non_coding'
5.07082,2.23866,0.03715,'coding'
1.45249,1.58496,0.13303,'non_coding'
3.53808,2.28338,0.02650,'coding'
4.04436,2.57764,0.03076,'coding'
1.09637,2.36852,0.02143,'non_coding'
1.12821,2.62352,0.02480,'coding'
0.52599,2.58496,0.02333,'non_coding'
4.04000,2.62859,0.02938,'coding'
1.51598,2.32193,0.04153,'non_coding'
3.01475,2.31128,0.05336,'coding'
0.79230,1.50000,0.09328,'non_coding'
5.72367,2.25206,0.03318,'coding'
4.20919,2.63199,0.01018,'coding'
4.59167,2.95011,0.03826,'coding'
4.55617,2.58809,0.05034,'coding'
2.90373,2.26381,0.04124,'non_coding'
3.04965,2.12809,0.06489,'coding'
1.10808,2.62352,0.03479,'non_coding'
12.00811,2.66701,0.06491,'coding'
1.34091,2.25163,0.06095,'non_coding'
8.19715,2.51737,0.02418,'coding'
0.73759,2.23593,0.03139,'non_coding'
4.11879,2.40310,0.02995,'coding'
5.85950,2.49518,0.02034,'non_coding'
13.08698,2.41686,0.02161,'coding'
0.61909,1.58496,0.08667,'non_coding'
2.04403,2.20624,0.03857,'coding'
0.19111,2.78990,0.00929,'non_coding'
5.33701,2.58231,0.02940,'coding'
3.30746,1.87154,0.00870,'coding'
3.37907,2.87725,0.01783,'coding'
5.11057,2.39876,0.01662,'coding'
0.91163,2.21702,0.01357,'non_coding'
4.04329,2.71263,0.05251,'coding'
3.95541,2.37096,0.05039,'coding'
1.89167,2.84286,0.01576,'coding'
7.74199,2.86168,0.02755,'coding'
4.13514,2.84535,0.11176,'non_coding'
1.56421,2.32175,0.01282,'coding'
2.18333,1.58496,0.21833,'non_coding'
1.71296,2.32193,0.09516,'coding'
6.07240,2.92171,0.04977,'coding'
7.92125,2.73702,0.05127,'coding'
8.33679,2.45270,0.04320,'coding'
8.89107,2.78642,0.05811,'coding'
2.33566,2.37095,0.05088,'non_coding'
16.25544,2.63296,0.04244,'coding'
1.49396,2.19716,0.06249,'non_coding'
2.46096,2.48179,0.00860,'coding'
6.80279,2.47221,0.04375,'coding'
1.93103,2.15564,0.06659,'non_coding'
1.40816,2.85175,0.01437,'coding'
1.35375,2.15564,0.04507,'non_coding'
3.16408,2.56404,0.03279,'coding'
1.62477,2.25163,0.11754,'non_coding'
1.31496,2.80990,0.01035,'coding'
2.51383,2.77506,0.01953,'non_coding'
1.48810,2.00000,0.10629,'coding'
3.03137,2.66329,0.07575,'non_coding'
3.18565,2.26330,0.02016,'coding'
1.07872,2.11808,0.04134,'non_coding'
0.34085,2.58206,0.00513,'coding'
2.68822,2.27336,0.02317,'coding'
0.75325,1.79248,0.03750,'non_coding'
2.81356,2.88836,0.01907,'coding'
2.14000,1.44882,0.08560,'non_coding'
1.46111,2.06354,0.01218,'coding'
2.16667,2.68872,0.05417,'coding'
1.77198,2.72548,0.06820,'non_coding'
4.81275,2.67953,0.02331,'coding'
10.43608,1.79837,0.05066,'coding'
2.17695,2.79248,0.05375,'non_coding'
9.15925,3.00076,0.05436,'coding'
8.16963,2.42512,0.03223,'coding'
0.70473,1.58496,0.04500,'non_coding'
4.54555,2.79318,0.02730,'coding'
1.48422,1.98523,0.02759,'non_coding'
5.55331,2.75928,0.03201,'coding'
1.31917,2.12809,0.01992,'non_coding'
2.26079,2.40681,0.01171,'coding'
4.41405,2.54403,0.03959,'coding'
2.55426,2.35539,0.05940,'non_coding'
8.18877,2.69250,0.05870,'coding'
7.33584,2.62553,0.02210,'coding'
1.45238,2.54952,0.02964,'non_coding'
3.05850,2.15377,0.01248,'coding'
5.28353,3.12193,0.17589,'non_coding'
4.68594,2.47438,0.03188,'coding'
1.48485,2.00000,0.08999,'non_coding'
6.24857,2.58485,0.03571,'coding'
1.24148,1.58496,0.04398,'non_coding'
7.45221,2.31632,0.05211,'coding'
13.33701,2.62856,0.07348,'coding'
2.26445,0.72193,0.12517,'non_coding'
3.92326,2.37240,0.01882,'coding'
0.43738,1.92193,0.08938,'non_coding'
10.75796,2.89392,0.06852,'coding'
1.92743,1.90564,0.10438,'non_coding'
4.40000,2.16562,0.04000,'coding'
3.30269,1.58496,0.28103,'non_coding'
2.72822,2.81998,0.01308,'coding'
1.28573,2.00000,0.04717,'non_coding'
5.74547,2.69284,0.03671,'coding'
11.53609,2.63140,0.07348,'coding'
2.18203,3.00568,0.03095,'non_coding'
6.62943,2.34311,0.02351,'coding'
2.58786,2.28296,0.01654,'coding'
5.26260,2.50828,0.02792,'coding'
4.03038,2.94770,0.07937,'non_coding'
5.57530,1.92527,0.02830,'coding'
1.79608,2.12581,0.04226,'coding'
1.35946,2.23593,0.03563,'non_coding'
3.88133,2.38627,0.04064,'coding'
1.73124,2.41309,0.04407,'non_coding'
1.60055,1.97420,0.00655,'coding'
0.50411,1.92193,0.02279,'non_coding'
2.18034,2.03624,0.01325,'coding'
4.92297,3.10015,0.04137,'coding'
2.71304,1.83321,0.06933,'non_coding'
3.28395,2.69951,0.03475,'coding'
1.46330,1.35164,0.04259,'non_coding'
6.89981,2.37330,0.02659,'coding'
2.69934,0.81128,0.19387,'non_coding'
2.80992,2.28734,0.00929,'coding'
4.51781,2.49356,0.02476,'coding'
3.94347,2.64246,0.02306,'coding'
7.65283,2.70955,0.02888,'coding'
4.65797,2.27835,0.08101,'coding'
2.87087,2.37500,0.05173,'non_coding'
9.41646,2.49758,0.04744,'coding'
3.26580,2.98253,0.02815,'coding'
0.59780,2.23593,0.02666,'non_coding'
6.23282,2.69798,0.02124,'coding'
1.83433,1.79248,0.06504,'non_coding'
3.87719,2.69951,0.08163,'coding'
1.19698,2.58496,0.10996,'non_coding'
5.62302,2.48280,0.03347,'coding'
0.78680,2.72548,0.01778,'non_coding'
0.41228,2.11808,0.01085,'coding'
16.01420,2.31247,0.05456,'coding'
1.28000,1.58496,0.10240,'non_coding'
0.37150,1.58496,0.03413,'coding'
9.41433,2.43824,0.02033,'non_coding'
4.82301,2.73374,0.02845,'coding'
2.22638,2.14644,0.03616,'non_coding'
2.80710,2.39505,0.02599,'coding'
1.05239,2.44644,0.06027,'non_coding'
9.25356,2.73494,0.05273,'coding'
5.24014,2.76324,0.05635,'coding'
1.30195,2.71927,0.00402,'coding'
0.47708,2.83430,0.00596,'coding'
0.97143,1.72193,0.02776,'coding'
4.05285,2.95855,0.03295,'coding'
0.68778,2.47824,0.00622,'coding'
4.15064,2.55482,0.03991,'coding'
1.98507,2.34237,0.01975,'coding'
3.66222,2.18493,0.04883,'coding'
5.39468,2.42331,0.03746,'coding'
8.03592,2.63082,0.06928,'coding'
1.50382,2.49152,0.00363,'coding'
0.06439,2.46967,0.00146,'coding'
2.07475,3.04248,0.02515,'coding'
1.04964,1.92193,0.12654,'non_coding'
1.96364,2.50000,0.07140,'coding'
1.92593,1.45915,0.08560,'non_coding'
2.93865,2.90136,0.03606,'coding'
5.48554,2.66127,0.03088,'non_coding'
13.84457,1.88221,0.05044,'coding'
1.67455,2.17095,0.04115,'non_coding'
1.54745,2.32406,0.00565,'coding'
1.60720,1.58496,0.15573,'non_coding'
5.07834,2.49646,0.04680,'coding'
12.73146,2.57482,0.07173,'coding'
1.68527,1.58496,0.16319,'non_coding'
1.00568,2.74156,0.00571,'coding'
2.82029,2.32193,0.12905,'non_coding'
7.67663,2.25483,0.04172,'coding'
3.05787,2.43628,0.09848,'non_coding'
1.84946,2.00000,0.11932,'coding'
2.37821,2.92323,0.04573,'non_coding'
1.21848,2.31230,0.00274,'coding'
6.23656,2.43185,0.05748,'coding'
1.20958,2.84644,0.07101,'non_coding'
6.57333,2.35672,0.01384,'coding'
1.76111,2.15564,0.07383,'non_coding'
9.50848,2.15802,0.03123,'coding'
1.10101,3.15210,0.00477,'coding'
2.67487,2.05881,0.12623,'non_coding'
6.05128,2.90989,0.05476,'coding'
5.56682,2.74950,0.05131,'coding'
2.68556,2.54958,0.01218,'coding'
3.81435,2.48390,0.01931,'coding'
0.94795,1.58496,0.13657,'non_coding'
5.14028,3.10251,0.03969,'coding'
10.97818,2.95755,0.03992,'coding'
2.35867,2.59529,0.00312,'non_coding'
2.83974,2.82390,0.02731,'coding'
19.87271,2.45272,0.07060,'coding'
2.07766,1.66450,0.10218,'non_coding'
9.42808,2.32259,0.02153,'coding'
0.99320,2.12809,0.04054,'non_coding'
10.77732,2.81983,0.08944,'coding'
1.14904,2.25163,0.10166,'non_coding'
12.67066,2.50292,0.02026,'coding'
3.00916,2.91520,0.06398,'non_coding'
1.82639,2.23593,0.07610,'coding'
0.41299,1.79248,0.06689,'non_coding'
5.39939,2.65216,0.01417,'coding'
2.44017,2.66353,0.06257,'non_coding'
5.35455,2.71497,0.02841,'coding'
1.91373,1.61401,0.04503,'coding'
4.09259,1.00000,0.45473,'non_coding'
3.24117,2.62349,0.02987,'coding'
3.62755,3.03379,0.05535,'non_coding'
1.28319,2.58438,0.00715,'coding'
7.83738,2.28951,0.03460,'coding'
2.07326,2.34585,0.04557,'non_coding'
1.56476,2.73105,0.00576,'coding'
4.42460,2.45612,0.02107,'coding'
6.80772,2.63877,0.03430,'coding'
0.66909,2.72548,0.00846,'non_coding'
7.56667,2.72511,0.05044,'coding'
1.65228,2.29990,0.05234,'non_coding'
1.15547,2.27839,0.00862,'coding'
2.14884,2.77883,0.00999,'coding'
1.31579,1.00000,0.13850,'non_coding'
2.91791,2.48938,0.01452,'coding'
5.48531,3.01757,0.04203,'coding'
0.65067,2.55034,0.01564,'non_coding'
2.16459,2.48974,0.01080,'coding'
1.32547,1.92193,0.05326,'non_coding'
2.71087,2.00530,0.02995,'coding'
6.09319,2.03816,0.13104,'non_coding'
1.58216,2.71521,0.02228,'coding'
5.24544,2.74376,0.05219,'coding'
3.35824,2.46772,0.05382,'non_coding'
4.67012,2.49349,0.02420,'coding'
6.68111,2.36110,0.04137,'coding'
0.26324,2.39901,0.00080,'coding'
0.30640,2.61849,0.00206,'coding'
4.68724,2.58194,0.01701,'coding'
5.93452,3.00000,0.10597,'coding'
2.72351,2.76031,0.04223,'coding'
2.25843,2.28778,0.05075,'coding'
3.16958,1.92193,0.16461,'non_coding'
3.32153,2.73962,0.01470,'coding'
3.78920,2.26888,0.02361,'coding'
5.01515,2.37984,0.03507,'coding'
2.38735,2.69736,0.01887,'coding'
8.37762,3.07991,0.03008,'coding'
1.08049,1.50000,0.08561,'non_coding'
1.76775,2.39199,0.00818,'coding'
1.42101,1.58496,0.18935,'non_coding'
1.36601,1.87160,0.02678,'coding'
0.68643,1.00000,0.05761,'non_coding'
1.65584,2.05426,0.02150,'coding'
0.88497,1.58496,0.10431,'non_coding'
2.49673,2.91378,0.01632,'coding'
1.81727,2.41938,0.07475,'non_coding'
5.90429,2.76760,0.02923,'coding'
0.38407,1.58496,0.02773,'non_coding'
7.08102,2.74587,0.02459,'coding'
1.26087,2.25163,0.05482,'non_coding'
2.36008,2.19450,0.01457,'coding'
0.90798,1.92193,0.09170,'non_coding'
1.59127,2.33791,0.01894,'coding'
2.95971,1.82625,0.06505,'non_coding'
2.62204,2.04897,0.02194,'coding'
1.34467,2.64644,0.03725,'non_coding'
6.01891,2.47495,0.08537,'coding'
0.24260,1.00000,0.03324,'non_coding'
11.58657,2.67235,0.08188,'coding'
0.98810,2.00000,0.07058,'non_coding'
8.95748,2.56502,0.03686,'coding'
21.54444,3.02535,0.08449,'coding'
1.54472,2.75000,0.03704,'non_coding'
0.90879,2.66700,0.00296,'coding'
3.42244,3.00624,0.06777,'coding'
1.43063,3.02418,0.01547,'coding'
4.29834,2.66576,0.04750,'coding'
10.80368,2.65238,0.06628,'coding'
2.26329,2.19262,0.00498,'coding'
0.25118,1.00000,0.08304,'non_coding'
12.39611,2.68237,0.05559,'coding'
3.37525,2.29210,0.04042,'coding'
3.27973,3.00245,0.01099,'coding'
1.18479,1.37095,0.04844,'non_coding'
4.15686,2.55718,0.03762,'coding'
0.26577,2.60811,0.00359,'coding'
0.47030,2.33287,0.00198,'non_coding'
7.49947,2.06577,0.04792,'coding'
5.25080,2.30352,0.03180,'non_coding'
9.48440,2.43831,0.04672,'coding'
2.45238,2.00000,0.17517,'non_coding'
7.52833,2.94926,0.07528,'coding'
0.73050,1.00000,0.12558,'non_coding'
1.90944,2.69347,0.00625,'coding'
1.40230,1.50000,0.09671,'non_coding'
4.00461,2.90957,0.03691,'coding'
6.66263,2.57393,0.08076,'coding'
1.83065,1.50000,0.10791,'non_coding'
3.31140,2.55605,0.04357,'coding'
2.94350,1.53064,0.07839,'non_coding'
11.58271,2.50199,0.05777,'coding'
0.96000,0.91830,0.07680,'non_coding'
12.21352,2.31737,0.03416,'coding'
2.33382,2.19716,0.09843,'non_coding'
3.19066,2.89302,0.01259,'coding'
2.51381,2.89419,0.02778,'coding'
0.24150,1.00000,0.03509,'non_coding'
1.58919,3.11176,0.01718,'coding'
0.95886,1.00000,0.18916,'non_coding'
3.64031,2.67611,0.03386,'coding'
0.82543,1.45915,0.08165,'non_coding'
3.88117,2.51532,0.03594,'coding'
0.61404,1.00000,0.06464,'non_coding'
